,image,split,ih,iw,sh,sw,color,object,part,material,scene,texture,objects,n_objects
38684,pascal/2008_000804.jpg,train,224,224,112,112,pascal/2008_000804_color.png,pascal/2008_000804_object.png,pascal/2008_000804_part.png,,,,[ 13  18  33  52  56 154],5
38801,ade20k/ADE_train_00011145.jpg,train,224,224,112,112,ade20k/ADE_train_00011145_color.png,ade20k/ADE_train_00011145_object.png,,,126.0,,[ 1 12 14 16 27 50],5
18500,ade20k/ADE_train_00018739.jpg,train,224,224,112,112,ade20k/ADE_train_00018739_color.png,ade20k/ADE_train_00018739_object.png,ade20k/ADE_train_00018739_part_1.png,,59.0,,[13 16 18 31 38 43],5
28432,ade20k/ADE_train_00015267.jpg,train,224,224,112,112,ade20k/ADE_train_00015267_color.png,ade20k/ADE_train_00015267_object.png,,,482.0,,[  1  16  33 136 146 172],5
1309,pascal/2008_005928.jpg,train,224,224,112,112,pascal/2008_005928_color.png,pascal/2008_005928_object.png,pascal/2008_005928_part.png,,,,[ 19  24 109 167 183 232],5
1343,ade20k/ADE_train_00009768.jpg,train,224,224,112,112,ade20k/ADE_train_00009768_color.png,ade20k/ADE_train_00009768_object.png,,,944.0,,[ 1  2 12 19 25 50],5
11267,pascal/2008_007829.jpg,train,224,224,112,112,pascal/2008_007829_color.png,pascal/2008_007829_object.png,pascal/2008_007829_part.png,,,,[ 13  16  18  52 185 209],5
55123,ade20k/ADE_val_00001940.jpg,val,224,224,112,112,ade20k/ADE_val_00001940_color.png,ade20k/ADE_val_00001940_object.png,ade20k/ADE_val_00001940_part_1.png,,0.0,,[  1  13  16  35 121 209],5
55110,pascal/2008_000501.jpg,val,224,224,112,112,pascal/2008_000501_color.png,pascal/2008_000501_object.png,pascal/2008_000501_part.png,,,,[ 2 13 38 56 75 89],5
28564,ade20k/ADE_train_00002251.jpg,train,224,224,112,112,ade20k/ADE_train_00002251_color.png,ade20k/ADE_train_00002251_object.png,,,722.0,,[ 1 12 19 36 44 65],5
55008,pascal/2009_002599.jpg,val,224,224,112,112,pascal/2009_002599_color.png,pascal/2009_002599_object.png,pascal/2009_002599_part.png,,,,[ 13  16  18  31  57 154],5
1598,pascal/2009_000568.jpg,train,224,224,112,112,pascal/2009_000568_color.png,pascal/2009_000568_object.png,pascal/2009_000568_part.png,,,,[ 13  18  19  38  52 203],5
1364,pascal/2009_003065.jpg,train,224,224,112,112,pascal/2009_003065_color.png,pascal/2009_003065_object.png,pascal/2009_003065_part.png,,,,[ 13  16  19  31  33 115],5
11386,ade20k/ADE_train_00005056.jpg,train,224,224,112,112,ade20k/ADE_train_00005056_color.png,ade20k/ADE_train_00005056_object.png,ade20k/ADE_train_00005056_part_1.png,,1132.0,,[13 16 18 31 38 43],5
54676,ade20k/ADE_train_00015126.jpg,val,224,224,112,112,ade20k/ADE_train_00015126_color.png,ade20k/ADE_train_00015126_object.png,ade20k/ADE_train_00015126_part_1.png,,579.0,,[13 18 31 38 47 90],5
62813,pascal/2010_000384.jpg,val,224,224,112,112,pascal/2010_000384_color.png,pascal/2010_000384_object.png,pascal/2010_000384_part.png,,,,[12 14 24 36 70 93],5
50062,pascal/2008_008739.jpg,val,224,224,112,112,pascal/2008_008739_color.png,pascal/2008_008739_object.png,pascal/2008_008739_part.png,,,,[ 13  16  18  33  52 185],5
11367,pascal/2008_001415.jpg,train,224,224,112,112,pascal/2008_001415_color.png,pascal/2008_001415_object.png,pascal/2008_001415_part.png,,,,[ 16  46  52  55 128 167],5
11391,pascal/2008_006604.jpg,train,224,224,112,112,pascal/2008_006604_color.png,pascal/2008_006604_object.png,pascal/2008_006604_part.png,,,,[ 13  18  31  33  65 154],5
50054,pascal/2008_005447.jpg,val,224,224,112,112,pascal/2008_005447_color.png,pascal/2008_005447_object.png,pascal/2008_005447_part.png,,,,[ 13  19  33  52  56 243],5
28550,ade20k/ADE_train_00013989.jpg,train,224,224,112,112,ade20k/ADE_train_00013989_color.png,ade20k/ADE_train_00013989_object.png,,,677.0,,[  1  13  19  40 123 135],5
55027,pascal/2008_003051.jpg,val,224,224,112,112,pascal/2008_003051_color.png,pascal/2008_003051_object.png,pascal/2008_003051_part.png,,,,[ 16  18  19  57 145 224],5
28545,ade20k/ADE_train_00002253.jpg,train,224,224,112,112,ade20k/ADE_train_00002253_color.png,ade20k/ADE_train_00002253_object.png,,,722.0,,[ 1 12 14 19 44 65],5
62465,pascal/2008_004416.jpg,val,224,224,112,112,pascal/2008_004416_color.png,pascal/2008_004416_object.png,pascal/2008_004416_part.png,,,,[12 14 27 46 63 71],5
30566,ade20k/ADE_train_00006345.jpg,train,224,224,112,112,ade20k/ADE_train_00006345_color.png,ade20k/ADE_train_00006345_object.png,,,383.0,,[ 12  14  15  25  47 113],5
11892,pascal/2010_001310.jpg,train,224,224,112,112,pascal/2010_001310_color.png,pascal/2010_001310_object.png,pascal/2010_001310_part.png,,,,[ 13  16  33  38  52 145],5
11358,ade20k/ADE_train_00002978.jpg,train,224,224,112,112,ade20k/ADE_train_00002978_color.png,ade20k/ADE_train_00002978_object.png,ade20k/ADE_train_00002978_part_1.png,,130.0,,[  1  12  14  76 189 190],5
28810,pascal/2010_001518.jpg,train,224,224,112,112,pascal/2010_001518_color.png,pascal/2010_001518_object.png,pascal/2010_001518_part.png,,,,[13 16 18 33 57 93],5
28536,pascal/2010_002816.jpg,train,224,224,112,112,pascal/2010_002816_color.png,pascal/2010_002816_object.png,pascal/2010_002816_part.png,,,,[ 13  18  19  33  52 154],5
62273,ade20k/ADE_train_00009835.jpg,val,224,224,112,112,ade20k/ADE_train_00009835_color.png,ade20k/ADE_train_00009835_object.png,ade20k/ADE_train_00009835_part_1.png,,1089.0,,[13 16 18 43 47 60],5
18216,pascal/2010_004728.jpg,train,224,224,112,112,pascal/2010_004728_color.png,pascal/2010_004728_object.png,pascal/2010_004728_part.png,,,,[13 19 52 56 75 85],5
53910,ade20k/ADE_val_00000722.jpg,val,224,224,112,112,ade20k/ADE_val_00000722_color.png,ade20k/ADE_val_00000722_object.png,ade20k/ADE_val_00000722_part_1.png,,932.0,,[ 13  35  46  68 104 131],5
18215,ade20k/ADE_train_00014775.jpg,train,224,224,112,112,ade20k/ADE_train_00014775_color.png,ade20k/ADE_train_00014775_object.png,,,,,[ 12  14  23  72 150 175],5
11416,ade20k/ADE_train_00018966.jpg,train,224,224,112,112,ade20k/ADE_train_00018966_color.png,ade20k/ADE_train_00018966_object.png,,,959.0,,[  1  12  19  22  25 113],5
11415,ade20k/ADE_train_00019805.jpg,train,224,224,112,112,ade20k/ADE_train_00019805_color.png,ade20k/ADE_train_00019805_object.png,,,728.0,,[  2  13  16  33 131 153],5
41146,ade20k/ADE_train_00007765.jpg,train,224,224,112,112,ade20k/ADE_train_00007765_color.png,ade20k/ADE_train_00007765_object.png,,,532.0,,[  4  13  16 131 169 172],5
39726,pascal/2009_001536.jpg,train,224,224,112,112,pascal/2009_001536_color.png,pascal/2009_001536_object.png,pascal/2009_001536_part.png,,,,[16 33 38 52 75 85],5
50098,ade20k/ADE_val_00000693.jpg,val,224,224,112,112,ade20k/ADE_val_00000693_color.png,ade20k/ADE_val_00000693_object.png,,,430.0,,[  2  13  16  18  68 120],5
11879,pascal/2008_007719.jpg,train,224,224,112,112,pascal/2008_007719_color.png,pascal/2008_007719_object.png,pascal/2008_007719_part.png,,,,[ 18  19  27  52  54 115],5
1586,ade20k/ADE_train_00012447.jpg,train,224,224,112,112,ade20k/ADE_train_00012447_color.png,ade20k/ADE_train_00012447_object.png,ade20k/ADE_train_00012447_part_1.png,,,,[ 13  16  18  31  56 172],5
50084,ade20k/ADE_train_00007512.jpg,val,224,224,112,112,ade20k/ADE_train_00007512_color.png,ade20k/ADE_train_00007512_object.png,,,1173.0,,[  3  13  26  68 158 169],5
11413,ade20k/ADE_train_00007750.jpg,train,224,224,112,112,ade20k/ADE_train_00007750_color.png,ade20k/ADE_train_00007750_object.png,ade20k/ADE_train_00007750_part_1.png;ade20k/ADE_train_00007750_part_2.png,,0.0,,[  2  12  14  38 148 153],5
17630,ade20k/ADE_val_00001861.jpg,train,224,224,112,112,ade20k/ADE_val_00001861_color.png,ade20k/ADE_val_00001861_object.png,ade20k/ADE_val_00001861_part_1.png,,59.0,,[13 18 19 31 43 47],5
50078,ade20k/ADE_val_00001004.jpg,val,224,224,112,112,ade20k/ADE_val_00001004_color.png,ade20k/ADE_val_00001004_object.png,,,730.0,,[12 14 15 25 41 86],5
12793,ade20k/ADE_val_00000006.jpg,train,224,224,112,112,ade20k/ADE_val_00000006_color.png,ade20k/ADE_val_00000006_object.png,,,878.0,,[  1  13  18  71 166 172],5
12874,pascal/2009_003249.jpg,train,224,224,112,112,pascal/2009_003249_color.png,pascal/2009_003249_object.png,pascal/2009_003249_part.png,,,,[ 16  18  33  52  57 243],5
50076,ade20k/ADE_val_00001187.jpg,val,224,224,112,112,ade20k/ADE_val_00001187_color.png,ade20k/ADE_val_00001187_object.png,,,0.0,,[ 16  18  35  43  68 115],5
54688,ade20k/ADE_train_00014959.jpg,val,224,224,112,112,ade20k/ADE_train_00014959_color.png,ade20k/ADE_train_00014959_object.png,ade20k/ADE_train_00014959_part_1.png,,898.0,,[  1  16  18  25  31 109],5
11398,ade20k/ADE_train_00001029.jpg,train,224,224,112,112,ade20k/ADE_train_00001029_color.png,ade20k/ADE_train_00001029_object.png,ade20k/ADE_train_00001029_part_1.png;ade20k/ADE_train_00001029_part_2.png,,1118.0,,[  1  13  16  71 166 172],5
18203,ade20k/ADE_train_00001990.jpg,train,224,224,112,112,ade20k/ADE_train_00001990_color.png,ade20k/ADE_train_00001990_object.png,,,583.0,,[ 12  14  25  46  86 104],5
17624,pascal/2010_001548.jpg,train,224,224,112,112,pascal/2010_001548_color.png,pascal/2010_001548_object.png,pascal/2010_001548_part.png,,,,[ 13  16  18  33  57 251],5
54997,ade20k/ADE_train_00011846.jpg,val,224,224,112,112,ade20k/ADE_train_00011846_color.png,ade20k/ADE_train_00011846_object.png,,,968.0,,[12 13 16 33 35 75],5
18211,pascal/2008_008357.jpg,train,224,224,112,112,pascal/2008_008357_color.png,pascal/2008_008357_object.png,pascal/2008_008357_part.png,,,,[ 13  16  19  38 115 224],5
39734,ade20k/ADE_train_00012945.jpg,train,224,224,112,112,ade20k/ADE_train_00012945_color.png,ade20k/ADE_train_00012945_object.png,ade20k/ADE_train_00012945_part_1.png,,,,[13 16 18 31 38 56],5
17606,pascal/2009_002291.jpg,train,224,224,112,112,pascal/2009_002291_color.png,pascal/2009_002291_object.png,pascal/2009_002291_part.png,,,,[ 13  16  33  52 185 209],5
62463,pascal/2008_006359.jpg,val,224,224,112,112,pascal/2008_006359_color.png,pascal/2008_006359_object.png,pascal/2008_006359_part.png,,,,[  1  13  16 160 169 203],5
18255,ade20k/ADE_train_00001046.jpg,train,224,224,112,112,ade20k/ADE_train_00001046_color.png,ade20k/ADE_train_00001046_object.png,,,0.0,,[ 12  14  19  23  47 221],5
11894,pascal/2008_003132.jpg,train,224,224,112,112,pascal/2008_003132_color.png,pascal/2008_003132_object.png,pascal/2008_003132_part.png,,,,[13 19 31 33 38 52],5
32709,ade20k/ADE_train_00002529.jpg,train,224,224,112,112,ade20k/ADE_train_00002529_color.png,ade20k/ADE_train_00002529_object.png,,,1099.0,,[ 2 13 16 19 57 76],5
42696,pascal/2009_005232.jpg,train,224,224,112,112,pascal/2009_005232_color.png,pascal/2009_005232_object.png,pascal/2009_005232_part.png,,,,[ 18  27  52  71 154 167],5
34344,pascal/2009_001411.jpg,train,224,224,112,112,pascal/2009_001411_color.png,pascal/2009_001411_object.png,pascal/2009_001411_part.png,,,,[ 12  24  45 105 188 248],5
54654,ade20k/ADE_train_00001838.jpg,val,224,224,112,112,ade20k/ADE_train_00001838_color.png,ade20k/ADE_train_00001838_object.png,ade20k/ADE_train_00001838_part_1.png,,1020.0,,[  4  12  14  19  49 152],5
18333,ade20k/ADE_train_00003014.jpg,train,224,224,112,112,ade20k/ADE_train_00003014_color.png,ade20k/ADE_train_00003014_object.png,ade20k/ADE_train_00003014_part_1.png,,130.0,,[ 12  14  15  91 189 205],5
49993,ade20k/ADE_train_00006357.jpg,val,224,224,112,112,ade20k/ADE_train_00006357_color.png,ade20k/ADE_train_00006357_object.png,,,383.0,,[12 14 23 25 40 46],5
12779,pascal/2009_002453.jpg,train,224,224,112,112,pascal/2009_002453_color.png,pascal/2009_002453_object.png,pascal/2009_002453_part.png,,,,[13 18 33 52 57 75],5
34345,pascal/2010_001111.jpg,train,224,224,112,112,pascal/2010_001111_color.png,pascal/2010_001111_object.png,pascal/2010_001111_part.png,,,,[ 12  14  19  40  63 145],5
55085,pascal/2009_002299.jpg,val,224,224,112,112,pascal/2009_002299_color.png,pascal/2009_002299_object.png,pascal/2009_002299_part.png,,,,[ 13  18  31  38  55 160],5
38580,pascal/2008_000365.jpg,train,224,224,112,112,pascal/2008_000365_color.png,pascal/2008_000365_object.png,pascal/2008_000365_part.png,,,,[13 16 19 33 56 85],5
11290,ade20k/ADE_train_00015342.jpg,train,224,224,112,112,ade20k/ADE_train_00015342_color.png,ade20k/ADE_train_00015342_object.png,ade20k/ADE_train_00015342_part_1.png,,816.0,,[13 16 18 19 43 60],5
39747,ade20k/ADE_train_00007279.jpg,train,224,224,112,112,ade20k/ADE_train_00007279_color.png,ade20k/ADE_train_00007279_object.png,,,0.0,,[  1  13  16  33 109 169],5
55097,ade20k/ADE_train_00008792.jpg,val,224,224,112,112,ade20k/ADE_train_00008792_color.png,ade20k/ADE_train_00008792_object.png,ade20k/ADE_train_00008792_part_1.png,,0.0,,[  2  13  18  31 167 172],5
32701,ade20k/ADE_train_00006600.jpg,train,224,224,112,112,ade20k/ADE_train_00006600_color.png,ade20k/ADE_train_00006600_object.png,,,931.0,,[ 3 13 56 59 68 75],5
1650,ade20k/ADE_train_00006381.jpg,train,224,224,112,112,ade20k/ADE_train_00006381_color.png,ade20k/ADE_train_00006381_object.png,,,1024.0,,[  3  12  35  72  90 159],5
62473,ade20k/ADE_train_00000965.jpg,val,224,224,112,112,ade20k/ADE_train_00000965_color.png,ade20k/ADE_train_00000965_object.png,,,862.0,,[  2   5  13  56  68 237],5
42404,ade20k/ADE_train_00012219.jpg,train,224,224,112,112,ade20k/ADE_train_00012219_color.png,ade20k/ADE_train_00012219_object.png,,,554.0,,[ 1 12 14 19 40 48],5
55107,ade20k/ADE_train_00001538.jpg,val,224,224,112,112,ade20k/ADE_train_00001538_color.png,ade20k/ADE_train_00001538_object.png,,,870.0,,[ 2  6 12 14 16 43],5
36640,ade20k/ADE_val_00000982.jpg,train,224,224,112,112,ade20k/ADE_val_00000982_color.png,ade20k/ADE_val_00000982_object.png,,,1172.0,,[  2  13  33 104 113 221],5
17570,pascal/2008_008718.jpg,train,224,224,112,112,pascal/2008_008718_color.png,pascal/2008_008718_object.png,pascal/2008_008718_part.png,,,,[ 16  19  52  55  57 115],5
16563,ade20k/ADE_train_00014477.jpg,train,224,224,112,112,ade20k/ADE_train_00014477_color.png,ade20k/ADE_train_00014477_object.png,,,,,[  1  13  40  56  75 137],5
28494,ade20k/ADE_val_00000408.jpg,train,224,224,112,112,ade20k/ADE_val_00000408_color.png,ade20k/ADE_val_00000408_object.png,,,233.0,,[  1  13  24  31  47 250],5
28495,pascal/2010_003437.jpg,train,224,224,112,112,pascal/2010_003437_color.png,pascal/2010_003437_object.png,pascal/2010_003437_part.png,,,,[ 12  15  19  25  34 168],5
18318,pascal/2010_003828.jpg,train,224,224,112,112,pascal/2010_003828_color.png,pascal/2010_003828_object.png,pascal/2010_003828_part.png,,,,[ 18  52  70 112 115 165],5
17601,pascal/2010_002161.jpg,train,224,224,112,112,pascal/2010_002161_color.png,pascal/2010_002161_object.png,pascal/2010_002161_part.png,,,,[ 16  19  33  52 167 183],5
50042,ade20k/ADE_train_00007643.jpg,val,224,224,112,112,ade20k/ADE_train_00007643_color.png,ade20k/ADE_train_00007643_object.png,,,957.0,,[ 13  16  33  68 135 208],5
37007,pascal/2008_001527.jpg,train,224,224,112,112,pascal/2008_001527_color.png,pascal/2008_001527_object.png,pascal/2008_001527_part.png,,,,[ 12  14  19  27  63 132],5
50041,ade20k/ADE_train_00014278.jpg,val,224,224,112,112,ade20k/ADE_train_00014278_color.png,ade20k/ADE_train_00014278_object.png,ade20k/ADE_train_00014278_part_1.png,,,,[ 13  16  18  35  90 155],5
28523,ade20k/ADE_train_00004542.jpg,train,224,224,112,112,ade20k/ADE_train_00004542_color.png,ade20k/ADE_train_00004542_object.png,,,533.0,,[  2  13  16  33 169 237],5
62262,ade20k/ADE_train_00013559.jpg,val,224,224,112,112,ade20k/ADE_train_00013559_color.png,ade20k/ADE_train_00013559_object.png,,,,,[  2  12  15  19  86 189],5
42685,ade20k/ADE_train_00012384.jpg,train,224,224,112,112,ade20k/ADE_train_00012384_color.png,ade20k/ADE_train_00012384_object.png,,,,,[13 16 35 68 75 85],5
50483,pascal/2008_005369.jpg,val,224,224,112,112,pascal/2008_005369_color.png,pascal/2008_005369_object.png,pascal/2008_005369_part.png,,,,[ 13  16  33  55  57 183],5
62258,pascal/2009_004648.jpg,val,224,224,112,112,pascal/2009_004648_color.png,pascal/2009_004648_object.png,pascal/2009_004648_part.png,,,,[ 12  19  27  40  93 167],5
16417,ade20k/ADE_train_00012245.jpg,train,224,224,112,112,ade20k/ADE_train_00012245_color.png,ade20k/ADE_train_00012245_object.png,,,554.0,,[ 12  14  25 147 157 210],5
36875,pascal/2010_005816.jpg,train,224,224,112,112,pascal/2010_005816_color.png,pascal/2010_005816_object.png,pascal/2010_005816_part.png,,,,[ 13  16  52  56  75 185],5
38586,ade20k/ADE_train_00018328.jpg,train,224,224,112,112,ade20k/ADE_train_00018328_color.png,ade20k/ADE_train_00018328_object.png,ade20k/ADE_train_00018328_part_1.png,,59.0,,[ 13  18  38  47  60 178],5
50004,pascal/2008_007374.jpg,val,224,224,112,112,pascal/2008_007374_color.png,pascal/2008_007374_object.png,pascal/2008_007374_part.png,,,,[ 13  18  31  55 153 154],5
38585,ade20k/ADE_train_00002456.jpg,train,224,224,112,112,ade20k/ADE_train_00002456_color.png,ade20k/ADE_train_00002456_object.png,ade20k/ADE_train_00002456_part_1.png,,1131.0,,[13 16 18 57 68 75],5
11326,ade20k/ADE_train_00012534.jpg,train,224,224,112,112,ade20k/ADE_train_00012534_color.png,ade20k/ADE_train_00012534_object.png,ade20k/ADE_train_00012534_part_1.png,,,,[13 16 18 33 35 38],5
12885,ade20k/ADE_train_00012120.jpg,train,224,224,112,112,ade20k/ADE_train_00012120_color.png,ade20k/ADE_train_00012120_object.png,,,333.0,,[  4  13  16  45  56 224],5
28504,pascal/2008_001690.jpg,train,224,224,112,112,pascal/2008_001690_color.png,pascal/2008_001690_object.png,pascal/2008_001690_part.png,,,,[ 18  19  31  43  57 184],5
32841,ade20k/ADE_train_00014765.jpg,train,224,224,112,112,ade20k/ADE_train_00014765_color.png,ade20k/ADE_train_00014765_object.png,,,,,[  1  12  14  25 183 218],5
16560,ade20k/ADE_train_00018469.jpg,train,224,224,112,112,ade20k/ADE_train_00018469_color.png,ade20k/ADE_train_00018469_object.png,ade20k/ADE_train_00018469_part_1.png;ade20k/ADE_train_00018469_part_2.png,,59.0,,[ 18  19  43  46  60 163],5
12780,ade20k/ADE_train_00020177.jpg,train,224,224,112,112,ade20k/ADE_train_00020177_color.png,ade20k/ADE_train_00020177_object.png,ade20k/ADE_train_00020177_part_1.png,,541.0,,[ 12  14  15  25  61 101],5
42408,pascal/2008_000219.jpg,train,224,224,112,112,pascal/2008_000219_color.png,pascal/2008_000219_object.png,pascal/2008_000219_part.png,,,,[ 13  16  18  33  57 183],5
11354,ade20k/ADE_train_00016381.jpg,train,224,224,112,112,ade20k/ADE_train_00016381_color.png,ade20k/ADE_train_00016381_object.png,,,223.0,,[ 13  16  18  31  60 241],5
55874,ade20k/ADE_train_00004323.jpg,val,224,224,112,112,ade20k/ADE_train_00004323_color.png,ade20k/ADE_train_00004323_object.png,,,863.0,,[  1  13  47  76 104 209],5
32526,ade20k/ADE_train_00012099.jpg,train,224,224,112,112,ade20k/ADE_train_00012099_color.png,ade20k/ADE_train_00012099_object.png,,,333.0,,[  1  13  19  40  56 146],5
34115,ade20k/ADE_train_00007789.jpg,train,224,224,112,112,ade20k/ADE_train_00007789_color.png,ade20k/ADE_train_00007789_object.png,,,532.0,,[ 13  16  18  19  35 172],5
37114,ade20k/ADE_train_00006299.jpg,train,224,224,112,112,ade20k/ADE_train_00006299_color.png,ade20k/ADE_train_00006299_object.png,,,383.0,,[ 12  14  23  25  50 144],5
20450,ade20k/ADE_train_00009723.jpg,train,224,224,112,112,ade20k/ADE_train_00009723_color.png,ade20k/ADE_train_00009723_object.png,ade20k/ADE_train_00009723_part_1.png,,515.0,,[ 13  16  31  33  35 131],5
34712,ade20k/ADE_train_00012835.jpg,train,224,224,112,112,ade20k/ADE_train_00012835_color.png,ade20k/ADE_train_00012835_object.png,ade20k/ADE_train_00012835_part_1.png,,,,[ 12  14  23  97 100 144],5
32321,ade20k/ADE_val_00001414.jpg,train,224,224,112,112,ade20k/ADE_val_00001414_color.png,ade20k/ADE_val_00001414_object.png,,,233.0,,[ 13  16  31  56  57 172],5
61827,ade20k/ADE_train_00016507.jpg,val,224,224,112,112,ade20k/ADE_train_00016507_color.png,ade20k/ADE_train_00016507_object.png,,,223.0,,[ 13  16  18  43 200 241],5
20026,pascal/2010_004023.jpg,train,224,224,112,112,pascal/2010_004023_color.png,pascal/2010_004023_object.png,pascal/2010_004023_part.png,,,,[ 12  14  27  36  45 105],5
16663,ade20k/ADE_train_00008753.jpg,train,224,224,112,112,ade20k/ADE_train_00008753_color.png,ade20k/ADE_train_00008753_object.png,ade20k/ADE_train_00008753_part_1.png,,964.0,,[ 3 16 33 35 38 90],5
27695,pascal/2010_000194.jpg,train,224,224,112,112,pascal/2010_000194_color.png,pascal/2010_000194_object.png,pascal/2010_000194_part.png,,,,[13 16 18 33 38 52],5
50999,ade20k/ADE_train_00001422.jpg,val,224,224,112,112,ade20k/ADE_train_00001422_color.png,ade20k/ADE_train_00001422_object.png,ade20k/ADE_train_00001422_part_1.png,,467.0,,[13 16 18 31 35 57],5
9262,ade20k/ADE_train_00001679.jpg,train,224,224,112,112,ade20k/ADE_train_00001679_color.png,ade20k/ADE_train_00001679_object.png,,,460.0,,[ 12  14  25  40 122 228],5
897,ade20k/ADE_train_00018968.jpg,train,224,224,112,112,ade20k/ADE_train_00018968_color.png,ade20k/ADE_train_00018968_object.png,,,999.0,,[  2  13 120 135 157 165],5
9673,ade20k/ADE_train_00006838.jpg,train,224,224,112,112,ade20k/ADE_train_00006838_color.png,ade20k/ADE_train_00006838_object.png,,,1097.0,,[ 12  14  25  27  36 161],5
61652,ade20k/ADE_train_00004277.jpg,val,224,224,112,112,ade20k/ADE_train_00004277_color.png,ade20k/ADE_train_00004277_object.png,ade20k/ADE_train_00004277_part_1.png;ade20k/ADE_train_00004277_part_2.png,,747.0,,[12 14 23 45 63 77],5
39500,ade20k/ADE_train_00000989.jpg,train,224,224,112,112,ade20k/ADE_train_00000989_color.png,ade20k/ADE_train_00000989_object.png,,,618.0,,[  2  12  13  16  33 221],5
12421,ade20k/ADE_train_00013510.jpg,train,224,224,112,112,ade20k/ADE_train_00013510_color.png,ade20k/ADE_train_00013510_object.png,,,,,[  2   7  13  56 123 135],5
53517,ade20k/ADE_train_00020144.jpg,val,224,224,112,112,ade20k/ADE_train_00020144_color.png,ade20k/ADE_train_00020144_object.png,ade20k/ADE_train_00020144_part_1.png,,541.0,,[ 12  14  36  54  61 101],5
568,ade20k/ADE_train_00020124.jpg,train,224,224,112,112,ade20k/ADE_train_00020124_color.png,ade20k/ADE_train_00020124_object.png,,,710.0,,[12 13 16 18 35 43],5
9242,ade20k/ADE_train_00019522.jpg,train,224,224,112,112,ade20k/ADE_train_00019522_color.png,ade20k/ADE_train_00019522_object.png,,,862.0,,[  4  13  16  35  44 172],5
56348,ade20k/ADE_train_00014718.jpg,val,224,224,112,112,ade20k/ADE_train_00014718_color.png,ade20k/ADE_train_00014718_object.png,,,,,[  4  13  85 123 135 173],5
15990,ade20k/ADE_train_00002223.jpg,train,224,224,112,112,ade20k/ADE_train_00002223_color.png,ade20k/ADE_train_00002223_object.png,ade20k/ADE_train_00002223_part_1.png,,592.0,,[ 13  16  18  27  36 142],5
9689,pascal/2008_003821.jpg,train,224,224,112,112,pascal/2008_003821_color.png,pascal/2008_003821_object.png,pascal/2008_003821_part.png,,,,[ 12  14  15  36  54 145],5
19987,pascal/2010_005898.jpg,train,224,224,112,112,pascal/2010_005898_color.png,pascal/2010_005898_object.png,pascal/2010_005898_part.png,,,,[ 12  19  63  93 188 248],5
2297,ade20k/ADE_train_00011043.jpg,train,224,224,112,112,ade20k/ADE_train_00011043_color.png,ade20k/ADE_train_00011043_object.png,ade20k/ADE_train_00011043_part_1.png,,547.0,,[  2   7  13  56  85 135],5
16721,ade20k/ADE_train_00007824.jpg,train,224,224,112,112,ade20k/ADE_train_00007824_color.png,ade20k/ADE_train_00007824_object.png,,,543.0,,[ 13  16  56  68  75 172],5
16846,ade20k/ADE_train_00004340.jpg,train,224,224,112,112,ade20k/ADE_train_00004340_color.png,ade20k/ADE_train_00004340_object.png,,,0.0,,[ 13  16  27  86 123 135],5
12410,pascal/2009_004745.jpg,train,224,224,112,112,pascal/2009_004745_color.png,pascal/2009_004745_object.png,pascal/2009_004745_part.png,,,,[ 12  15  16  70 132 145],5
9704,pascal/2008_005544.jpg,train,224,224,112,112,pascal/2008_005544_color.png,pascal/2008_005544_object.png,pascal/2008_005544_part.png,,,,[  1  13  18  22 185 209],5
54018,pascal/2008_006042.jpg,val,224,224,112,112,pascal/2008_006042_color.png,pascal/2008_006042_object.png,pascal/2008_006042_part.png,,,,[ 13  16  19  33  55 184],5
2301,ade20k/ADE_train_00009799.jpg,train,224,224,112,112,ade20k/ADE_train_00009799_color.png,ade20k/ADE_train_00009799_object.png,,,756.0,,[  1   2  12  19  25 166],5
29230,ade20k/ADE_train_00019442.jpg,train,224,224,112,112,ade20k/ADE_train_00019442_color.png,ade20k/ADE_train_00019442_object.png,,,580.0,,[ 13  16  35  56 172 250],5
27715,ade20k/ADE_train_00002017.jpg,train,224,224,112,112,ade20k/ADE_train_00002017_color.png,ade20k/ADE_train_00002017_object.png,,,844.0,,[  1  12  14  25  38 163],5
9701,ade20k/ADE_train_00012533.jpg,train,224,224,112,112,ade20k/ADE_train_00012533_color.png,ade20k/ADE_train_00012533_object.png,,,,,[ 12  13  43 200 211 212],5
34632,pascal/2010_003183.jpg,train,224,224,112,112,pascal/2010_003183_color.png,pascal/2010_003183_object.png,pascal/2010_003183_part.png,,,,[ 13  16  17  33  79 251],5
32326,ade20k/ADE_train_00019841.jpg,train,224,224,112,112,ade20k/ADE_train_00019841_color.png,ade20k/ADE_train_00019841_object.png,,,1003.0,,[  1  13  16  85 169 176],5
34083,ade20k/ADE_train_00015884.jpg,train,224,224,112,112,ade20k/ADE_train_00015884_color.png,ade20k/ADE_train_00015884_object.png,,,535.0,,[  2  13  16  33  56 169],5
2306,ade20k/ADE_train_00019552.jpg,train,224,224,112,112,ade20k/ADE_train_00019552_color.png,ade20k/ADE_train_00019552_object.png,,,836.0,,[ 13  16  18  56 172 250],5
48501,ade20k/ADE_train_00011745.jpg,val,224,224,112,112,ade20k/ADE_train_00011745_color.png,ade20k/ADE_train_00011745_object.png,ade20k/ADE_train_00011745_part_1.png,,896.0,,[ 2  6 12 13 18 43],5
