,image,split,ih,iw,sh,sw,color,object,part,material,scene,texture,objects,n_objects
27586,pascal/2010_002924.jpg,train,224,224,112,112,pascal/2010_002924_color.png,pascal/2010_002924_object.png,pascal/2010_002924_part.png,,,,[14 93],2
62526,pascal/2009_003912.jpg,val,224,224,112,112,pascal/2009_003912_color.png,pascal/2009_003912_object.png,pascal/2009_003912_part.png,,,,[ 16 128],2
36220,pascal/2010_002371.jpg,train,224,224,112,112,pascal/2010_002371_color.png,pascal/2010_002371_object.png,pascal/2010_002371_part.png,,,,[ 14 105],2
36224,pascal/2010_005480.jpg,train,224,224,112,112,pascal/2010_005480_color.png,pascal/2010_005480_object.png,pascal/2010_005480_part.png,,,,[ 19 185],2
14357,pascal/2010_005907.jpg,train,224,224,112,112,pascal/2010_005907_color.png,pascal/2010_005907_object.png,pascal/2010_005907_part.png,,,,[31 38],2
37638,pascal/2008_008359.jpg,train,224,224,112,112,pascal/2008_008359_color.png,pascal/2008_008359_object.png,pascal/2008_008359_part.png,,,,[ 13 154],2
54812,pascal/2009_005262.jpg,val,224,224,112,112,pascal/2009_005262_color.png,pascal/2009_005262_object.png,pascal/2009_005262_part.png,,,,[ 57 128],2
60265,pascal/2009_001279.jpg,val,224,224,112,112,pascal/2009_001279_color.png,pascal/2009_001279_object.png,pascal/2009_001279_part.png,,,,[ 14 105],2
48047,pascal/2009_004761.jpg,val,224,224,112,112,pascal/2009_004761_color.png,pascal/2009_004761_object.png,pascal/2009_004761_part.png,,,,[19 36],2
43586,pascal/2008_005643.jpg,train,224,224,112,112,pascal/2008_005643_color.png,pascal/2008_005643_object.png,pascal/2008_005643_part.png,,,,[17 93],2
50157,pascal/2008_000629.jpg,val,224,224,112,112,pascal/2008_000629_color.png,pascal/2008_000629_object.png,pascal/2008_000629_part.png,,,,[12 19],2
8939,pascal/2008_003852.jpg,train,224,224,112,112,pascal/2008_003852_color.png,pascal/2008_003852_object.png,pascal/2008_003852_part.png,,,,[33 93],2
62737,ade20k/ADE_train_00009437.jpg,val,224,224,112,112,ade20k/ADE_train_00009437_color.png,ade20k/ADE_train_00009437_object.png,,,1096.0,,[13 19],2
37793,pascal/2008_000134.jpg,train,224,224,112,112,pascal/2008_000134_color.png,pascal/2008_000134_object.png,pascal/2008_000134_part.png,,,,[ 13 128],2
1203,ade20k/ADE_train_00007314.jpg,train,224,224,112,112,ade20k/ADE_train_00007314_color.png,ade20k/ADE_train_00007314_object.png,ade20k/ADE_train_00007314_part_1.png,,874.0,,[13 18],2
1202,pascal/2009_003172.jpg,train,224,224,112,112,pascal/2009_003172_color.png,pascal/2009_003172_object.png,pascal/2009_003172_part.png,,,,[33 93],2
55706,pascal/2010_005185.jpg,val,224,224,112,112,pascal/2010_005185_color.png,pascal/2010_005185_object.png,pascal/2010_005185_part.png,,,,[ 52 105],2
15922,ade20k/ADE_train_00011987.jpg,train,224,224,112,112,ade20k/ADE_train_00011987_color.png,ade20k/ADE_train_00011987_object.png,,,431.0,,[13 56],2
15907,pascal/2010_000961.jpg,train,224,224,112,112,pascal/2010_000961_color.png,pascal/2010_000961_object.png,pascal/2010_000961_part.png,,,,[ 16 128],2
36180,pascal/2010_001465.jpg,train,224,224,112,112,pascal/2010_001465_color.png,pascal/2010_001465_object.png,pascal/2010_001465_part.png,,,,[ 61 105],2
49816,pascal/2008_002148.jpg,val,224,224,112,112,pascal/2008_002148_color.png,pascal/2008_002148_object.png,pascal/2008_002148_part.png,,,,[12 63],2
54785,pascal/2008_007057.jpg,val,224,224,112,112,pascal/2008_007057_color.png,pascal/2008_007057_object.png,pascal/2008_007057_part.png,,,,[24 93],2
8931,pascal/2010_003259.jpg,train,224,224,112,112,pascal/2010_003259_color.png,pascal/2010_003259_object.png,pascal/2010_003259_part.png,,,,[ 13 154],2
58214,pascal/2008_002838.jpg,val,224,224,112,112,pascal/2008_002838_color.png,pascal/2008_002838_object.png,pascal/2008_002838_part.png,,,,[19 24],2
50275,pascal/2009_001108.jpg,val,224,224,112,112,pascal/2009_001108_color.png,pascal/2009_001108_object.png,pascal/2009_001108_part.png,,,,[ 13  33 128],3
50241,pascal/2009_003189.jpg,val,224,224,112,112,pascal/2009_003189_color.png,pascal/2009_003189_object.png,pascal/2009_003189_part.png,,,,[ 13  33 251],3
24312,pascal/2010_000971.jpg,train,224,224,112,112,pascal/2010_000971_color.png,pascal/2010_000971_object.png,pascal/2010_000971_part.png,,,,[ 12 105 167],3
22280,ade20k/ADE_train_00016196.jpg,train,224,224,112,112,ade20k/ADE_train_00016196_color.png,ade20k/ADE_train_00016196_object.png,ade20k/ADE_train_00016196_part_1.png,,1011.0,,[ 16  33 131],3
25942,pascal/2010_000576.jpg,train,224,224,112,112,pascal/2010_000576_color.png,pascal/2010_000576_object.png,pascal/2010_000576_part.png,,,,[ 33 105 167],3
5366,pascal/2010_000182.jpg,train,224,224,112,112,pascal/2010_000182_color.png,pascal/2010_000182_object.png,pascal/2010_000182_part.png,,,,[ 12  19 105],3
5327,pascal/2008_003497.jpg,train,224,224,112,112,pascal/2008_003497_color.png,pascal/2008_003497_object.png,pascal/2008_003497_part.png,,,,[52 75 93],3
50088,pascal/2008_002372.jpg,val,224,224,112,112,pascal/2008_002372_color.png,pascal/2008_002372_object.png,pascal/2008_002372_part.png,,,,[27 70 71],3
24048,ade20k/ADE_train_00006703.jpg,train,224,224,112,112,ade20k/ADE_train_00006703_color.png,ade20k/ADE_train_00006703_object.png,,,917.0,,[ 4 13 51],3
26256,ade20k/ADE_train_00016664.jpg,train,224,224,112,112,ade20k/ADE_train_00016664_color.png,ade20k/ADE_train_00016664_object.png,ade20k/ADE_train_00016664_part_1.png,,223.0,,[ 13  18 241],3
59827,pascal/2008_003683.jpg,val,224,224,112,112,pascal/2008_003683_color.png,pascal/2008_003683_object.png,pascal/2008_003683_part.png,,,,[  3 115 128],3
5872,pascal/2008_000190.jpg,train,224,224,112,112,pascal/2008_000190_color.png,pascal/2008_000190_object.png,pascal/2008_000190_part.png,,,,[ 13  16 185],3
50287,pascal/2008_003439.jpg,val,224,224,112,112,pascal/2008_003439_color.png,pascal/2008_003439_object.png,pascal/2008_003439_part.png,,,,[ 13  16 128],3
50043,ade20k/ADE_train_00005115.jpg,val,224,224,112,112,ade20k/ADE_train_00005115_color.png,ade20k/ADE_train_00005115_object.png,,,0.0,,[12 14 19],3
49288,ade20k/ADE_train_00013243.jpg,val,224,224,112,112,ade20k/ADE_train_00013243_color.png,ade20k/ADE_train_00013243_object.png,,,,,[ 13  56 135],3
6684,ade20k/ADE_train_00007767.jpg,train,224,224,112,112,ade20k/ADE_train_00007767_color.png,ade20k/ADE_train_00007767_object.png,,,532.0,,[13 16 33],3
26248,ade20k/ADE_train_00008164.jpg,train,224,224,112,112,ade20k/ADE_train_00008164_color.png,ade20k/ADE_train_00008164_object.png,,,504.0,,[13 16 68],3
24384,pascal/2010_003391.jpg,train,224,224,112,112,pascal/2010_003391_color.png,pascal/2010_003391_object.png,pascal/2010_003391_part.png,,,,[33 55 93],3
22205,ade20k/ADE_val_00001980.jpg,train,224,224,112,112,ade20k/ADE_val_00001980_color.png,ade20k/ADE_val_00001980_object.png,,,,,[12 14 25],3
49298,pascal/2010_002192.jpg,val,224,224,112,112,pascal/2010_002192_color.png,pascal/2010_002192_object.png,pascal/2010_002192_part.png,,,,[ 14 105 199],3
22373,ade20k/ADE_train_00016561.jpg,train,224,224,112,112,ade20k/ADE_train_00016561_color.png,ade20k/ADE_train_00016561_object.png,,,223.0,,[ 13  18 241],3
60609,pascal/2008_003021.jpg,val,224,224,112,112,pascal/2008_003021_color.png,pascal/2008_003021_object.png,pascal/2008_003021_part.png,,,,[33 38 52],3
26019,ade20k/ADE_train_00005578.jpg,train,224,224,112,112,ade20k/ADE_train_00005578_color.png,ade20k/ADE_train_00005578_object.png,ade20k/ADE_train_00005578_part_1.png,,788.0,,[13 18 56],3
26287,pascal/2008_001113.jpg,train,224,224,112,112,pascal/2008_001113_color.png,pascal/2008_001113_object.png,pascal/2008_001113_part.png,,,,[19 52 85],3
49248,pascal/2008_003611.jpg,val,224,224,112,112,pascal/2008_003611_color.png,pascal/2008_003611_object.png,pascal/2008_003611_part.png,,,,[14 19 36],3
49152,ade20k/ADE_train_00012056.jpg,val,224,224,112,112,ade20k/ADE_train_00012056_color.png,ade20k/ADE_train_00012056_object.png,,,333.0,,[ 13  56 225],3
24273,ade20k/ADE_train_00019834.jpg,train,224,224,112,112,ade20k/ADE_train_00019834_color.png,ade20k/ADE_train_00019834_object.png,,,662.0,,[  1  13 176],3
22438,pascal/2009_003352.jpg,train,224,224,112,112,pascal/2009_003352_color.png,pascal/2009_003352_object.png,pascal/2009_003352_part.png,,,,[12 36 57],3
51459,pascal/2008_001137.jpg,val,224,224,112,112,pascal/2008_001137_color.png,pascal/2008_001137_object.png,pascal/2008_001137_part.png,,,,[  2  93 141],3
50312,pascal/2008_005213.jpg,val,224,224,112,112,pascal/2008_005213_color.png,pascal/2008_005213_object.png,pascal/2008_005213_part.png,,,,[ 19  52 184],3
50281,ade20k/ADE_train_00006702.jpg,val,224,224,112,112,ade20k/ADE_train_00006702_color.png,ade20k/ADE_train_00006702_object.png,,,917.0,,[ 13 169 172],3
24106,pascal/2010_004813.jpg,train,224,224,112,112,pascal/2010_004813_color.png,pascal/2010_004813_object.png,pascal/2010_004813_part.png,,,,[12 14 36],3
6083,ade20k/ADE_train_00012087.jpg,train,224,224,112,112,ade20k/ADE_train_00012087_color.png,ade20k/ADE_train_00012087_object.png,,,333.0,,[13 19 56],3
25892,pascal/2008_005270.jpg,train,224,224,112,112,pascal/2008_005270_color.png,pascal/2008_005270_object.png,pascal/2008_005270_part.png,,,,[ 14  41 105],3
22160,ade20k/ADE_val_00001951.jpg,train,224,224,112,112,ade20k/ADE_val_00001951_color.png,ade20k/ADE_val_00001951_object.png,ade20k/ADE_val_00001951_part_1.png,,782.0,,[12 14 23],3
5390,ade20k/ADE_train_00005047.jpg,train,224,224,112,112,ade20k/ADE_train_00005047_color.png,ade20k/ADE_train_00005047_object.png,,,876.0,,[ 13  56 225],3
22382,ade20k/ADE_train_00005339.jpg,train,224,224,112,112,ade20k/ADE_train_00005339_color.png,ade20k/ADE_train_00005339_object.png,,,909.0,,[12 13 75],3
5981,ade20k/ADE_train_00016520.jpg,train,224,224,112,112,ade20k/ADE_train_00016520_color.png,ade20k/ADE_train_00016520_object.png,,,223.0,,[ 13  18 241],3
5929,pascal/2008_007806.jpg,train,224,224,112,112,pascal/2008_007806_color.png,pascal/2008_007806_object.png,pascal/2008_007806_part.png,,,,[ 18  33 243],3
60311,ade20k/ADE_train_00005809.jpg,val,224,224,112,112,ade20k/ADE_train_00005809_color.png,ade20k/ADE_train_00005809_object.png,ade20k/ADE_train_00005809_part_1.png,,440.0,,[ 13  56 135],3
24031,pascal/2010_005082.jpg,train,224,224,112,112,pascal/2010_005082_color.png,pascal/2010_005082_object.png,pascal/2010_005082_part.png,,,,[ 12 105 248],3
6668,pascal/2010_004868.jpg,train,224,224,112,112,pascal/2010_004868_color.png,pascal/2010_004868_object.png,pascal/2010_004868_part.png,,,,[ 13  33 243],3
49261,ade20k/ADE_train_00016607.jpg,val,224,224,112,112,ade20k/ADE_train_00016607_color.png,ade20k/ADE_train_00016607_object.png,,,223.0,,[ 13  18 241],3
51261,pascal/2008_004732.jpg,val,224,224,112,112,pascal/2008_004732_color.png,pascal/2008_004732_object.png,pascal/2008_004732_part.png,,,,[ 36 105 248],3
5298,ade20k/ADE_train_00012165.jpg,train,224,224,112,112,ade20k/ADE_train_00012165_color.png,ade20k/ADE_train_00012165_object.png,,,333.0,,[ 13  56 135],3
25973,pascal/2008_005523.jpg,train,224,224,112,112,pascal/2008_005523_color.png,pascal/2008_005523_object.png,pascal/2008_005523_part.png,,,,[ 34  63 105],3
26218,ade20k/ADE_val_00000987.jpg,train,224,224,112,112,ade20k/ADE_val_00000987_color.png,ade20k/ADE_val_00000987_object.png,,,482.0,,[13 16 33],3
24506,pascal/2008_000628.jpg,train,224,224,112,112,pascal/2008_000628_color.png,pascal/2008_000628_object.png,pascal/2008_000628_part.png,,,,[16 19 38],3
22233,pascal/2009_001264.jpg,train,224,224,112,112,pascal/2009_001264_color.png,pascal/2009_001264_object.png,pascal/2009_001264_part.png,,,,[ 16  79 128],3
24214,pascal/2008_005956.jpg,train,224,224,112,112,pascal/2008_005956_color.png,pascal/2008_005956_object.png,pascal/2008_005956_part.png,,,,[ 34 128 132],3
60300,pascal/2010_002475.jpg,val,224,224,112,112,pascal/2010_002475_color.png,pascal/2010_002475_object.png,pascal/2010_002475_part.png,,,,[ 18  52 115],3
6004,pascal/2009_001206.jpg,train,224,224,112,112,pascal/2009_001206_color.png,pascal/2009_001206_object.png,pascal/2009_001206_part.png,,,,[ 33  75 184],3
26200,ade20k/ADE_train_00013530.jpg,train,224,224,112,112,ade20k/ADE_train_00013530_color.png,ade20k/ADE_train_00013530_object.png,,,,,[13 16 33],3
50164,pascal/2008_000442.jpg,val,224,224,112,112,pascal/2008_000442_color.png,pascal/2008_000442_object.png,pascal/2008_000442_part.png,,,,[14 19 63],3
24306,pascal/2010_005279.jpg,train,224,224,112,112,pascal/2010_005279_color.png,pascal/2010_005279_object.png,pascal/2010_005279_part.png,,,,[ 12  14 145],3
6719,pascal/2008_000670.jpg,train,224,224,112,112,pascal/2008_000670_color.png,pascal/2008_000670_object.png,pascal/2008_000670_part.png,,,,[ 63 101 105],3
5895,pascal/2008_006843.jpg,train,224,224,112,112,pascal/2008_006843_color.png,pascal/2008_006843_object.png,pascal/2008_006843_part.png,,,,[ 12  63 105],3
24134,pascal/2010_003875.jpg,train,224,224,112,112,pascal/2010_003875_color.png,pascal/2010_003875_object.png,pascal/2010_003875_part.png,,,,[ 18  52 105],3
60213,ade20k/ADE_train_00005316.jpg,val,224,224,112,112,ade20k/ADE_train_00005316_color.png,ade20k/ADE_train_00005316_object.png,ade20k/ADE_train_00005316_part_1.png,,912.0,,[13 18 31],3
26180,pascal/2010_000124.jpg,train,224,224,112,112,pascal/2010_000124_color.png,pascal/2010_000124_object.png,pascal/2010_000124_part.png,,,,[19 36 93],3
49267,pascal/2008_000742.jpg,val,224,224,112,112,pascal/2008_000742_color.png,pascal/2008_000742_object.png,pascal/2008_000742_part.png,,,,[12 19 63],3
24323,ade20k/ADE_train_00007844.jpg,train,224,224,112,112,ade20k/ADE_train_00007844_color.png,ade20k/ADE_train_00007844_object.png,,,543.0,,[ 13  35 172],3
6051,pascal/2008_008708.jpg,train,224,224,112,112,pascal/2008_008708_color.png,pascal/2008_008708_object.png,pascal/2008_008708_part.png,,,,[ 18  19 115],3
22056,pascal/2008_007730.jpg,train,224,224,112,112,pascal/2008_007730_color.png,pascal/2008_007730_object.png,pascal/2008_007730_part.png,,,,[ 75  85 128],3
23967,ade20k/ADE_train_00008208.jpg,train,224,224,112,112,ade20k/ADE_train_00008208_color.png,ade20k/ADE_train_00008208_object.png,,,675.0,,[ 16  68 146],3
23952,ade20k/ADE_train_00004676.jpg,train,224,224,112,112,ade20k/ADE_train_00004676_color.png,ade20k/ADE_train_00004676_object.png,ade20k/ADE_train_00004676_part_1.png,,269.0,,[13 18 19],3
22211,pascal/2008_008447.jpg,train,224,224,112,112,pascal/2008_008447_color.png,pascal/2008_008447_object.png,pascal/2008_008447_part.png,,,,[ 33  75 128],3
60660,pascal/2010_002791.jpg,val,224,224,112,112,pascal/2010_002791_color.png,pascal/2010_002791_object.png,pascal/2010_002791_part.png,,,,[ 24  65 168],3
49223,pascal/2009_003679.jpg,val,224,224,112,112,pascal/2009_003679_color.png,pascal/2009_003679_object.png,pascal/2009_003679_part.png,,,,[ 12  27 145],3
51441,pascal/2009_004552.jpg,val,224,224,112,112,pascal/2009_004552_color.png,pascal/2009_004552_object.png,pascal/2009_004552_part.png,,,,[ 13  16 128],3
22120,pascal/2008_000391.jpg,train,224,224,112,112,pascal/2008_000391_color.png,pascal/2008_000391_object.png,pascal/2008_000391_part.png,,,,[ 12  14 145],3
5983,ade20k/ADE_train_00014952.jpg,train,224,224,112,112,ade20k/ADE_train_00014952_color.png,ade20k/ADE_train_00014952_object.png,ade20k/ADE_train_00014952_part_1.png,,1012.0,,[13 16 18],3
6803,pascal/2010_001689.jpg,train,224,224,112,112,pascal/2010_001689_color.png,pascal/2010_001689_object.png,pascal/2010_001689_part.png,,,,[19 24 93],3
26020,pascal/2008_003624.jpg,train,224,224,112,112,pascal/2008_003624_color.png,pascal/2008_003624_object.png,pascal/2008_003624_part.png,,,,[ 63  77 105],3
51421,ade20k/ADE_train_00019067.jpg,val,224,224,112,112,ade20k/ADE_train_00019067_color.png,ade20k/ADE_train_00019067_object.png,ade20k/ADE_train_00019067_part_1.png,,1019.0,,[13 16 18],3
59843,ade20k/ADE_train_00009827.jpg,val,224,224,112,112,ade20k/ADE_train_00009827_color.png,ade20k/ADE_train_00009827_object.png,,,0.0,,[13 19 68],3
26074,ade20k/ADE_train_00008150.jpg,train,224,224,112,112,ade20k/ADE_train_00008150_color.png,ade20k/ADE_train_00008150_object.png,,,504.0,,[13 16 56],3
50108,ade20k/ADE_train_00014721.jpg,val,224,224,112,112,ade20k/ADE_train_00014721_color.png,ade20k/ADE_train_00014721_object.png,,,,,[13 16 33],3
5988,pascal/2008_003160.jpg,train,224,224,112,112,pascal/2008_003160_color.png,pascal/2008_003160_object.png,pascal/2008_003160_part.png,,,,[ 33  52 128],3
24020,ade20k/ADE_train_00011764.jpg,train,224,224,112,112,ade20k/ADE_train_00011764_color.png,ade20k/ADE_train_00011764_object.png,,,0.0,,[ 13  68 169],3
24406,pascal/2008_000535.jpg,train,224,224,112,112,pascal/2008_000535_color.png,pascal/2008_000535_object.png,pascal/2008_000535_part.png,,,,[13 19 85],3
6710,pascal/2010_005815.jpg,train,224,224,112,112,pascal/2010_005815_color.png,pascal/2010_005815_object.png,pascal/2010_005815_part.png,,,,[19 33 93],3
5951,ade20k/ADE_train_00005049.jpg,train,224,224,112,112,ade20k/ADE_train_00005049_color.png,ade20k/ADE_train_00005049_object.png,,,876.0,,[13 16 56],3
24195,pascal/2008_001813.jpg,train,224,224,112,112,pascal/2008_001813_color.png,pascal/2008_001813_object.png,pascal/2008_001813_part.png,,,,[ 16  33 115],3
22034,ade20k/ADE_train_00014314.jpg,train,224,224,112,112,ade20k/ADE_train_00014314_color.png,ade20k/ADE_train_00014314_object.png,,,,,[ 12  14 147],3
59870,ade20k/ADE_val_00000383.jpg,val,224,224,112,112,ade20k/ADE_val_00000383_color.png,ade20k/ADE_val_00000383_object.png,ade20k/ADE_val_00000383_part_1.png,,0.0,,[13 18 31],3
22036,pascal/2008_006416.jpg,train,224,224,112,112,pascal/2008_006416_color.png,pascal/2008_006416_object.png,pascal/2008_006416_part.png,,,,[16 18 93],3
51262,ade20k/ADE_train_00007838.jpg,val,224,224,112,112,ade20k/ADE_train_00007838_color.png,ade20k/ADE_train_00007838_object.png,,,543.0,,[ 13 146 172],3
22198,ade20k/ADE_train_00016548.jpg,train,224,224,112,112,ade20k/ADE_train_00016548_color.png,ade20k/ADE_train_00016548_object.png,,,223.0,,[ 18 225 241],3
25103,pascal/2009_000762.jpg,train,224,224,112,112,pascal/2009_000762_color.png,pascal/2009_000762_object.png,pascal/2009_000762_part.png,,,,[ 36  52 170],3
24570,pascal/2010_004226.jpg,train,224,224,112,112,pascal/2010_004226_color.png,pascal/2010_004226_object.png,pascal/2010_004226_part.png,,,,[ 33  56 243],3
22881,ade20k/ADE_train_00009435.jpg,train,224,224,112,112,ade20k/ADE_train_00009435_color.png,ade20k/ADE_train_00009435_object.png,,,1096.0,,[13 16 68],3
49532,ade20k/ADE_train_00008196.jpg,val,224,224,112,112,ade20k/ADE_train_00008196_color.png,ade20k/ADE_train_00008196_object.png,,,675.0,,[13 16 33],3
50943,pascal/2009_000953.jpg,val,224,224,112,112,pascal/2009_000953_color.png,pascal/2009_000953_object.png,pascal/2009_000953_part.png,,,,[12 14 93],3
50931,ade20k/ADE_train_00002266.jpg,val,224,224,112,112,ade20k/ADE_train_00002266_color.png,ade20k/ADE_train_00002266_object.png,,,722.0,,[ 1 19 44],3
24903,pascal/2008_000123.jpg,train,224,224,112,112,pascal/2008_000123_color.png,pascal/2008_000123_object.png,pascal/2008_000123_part.png,,,,[ 13  16 128],3
49535,pascal/2008_006810.jpg,val,224,224,112,112,pascal/2008_006810_color.png,pascal/2008_006810_object.png,pascal/2008_006810_part.png,,,,[ 15  18 105],3
50922,pascal/2008_001387.jpg,val,224,224,112,112,pascal/2008_001387_color.png,pascal/2008_001387_object.png,pascal/2008_001387_part.png,,,,[ 16 119 128],3
49831,pascal/2010_001577.jpg,val,224,224,112,112,pascal/2010_001577_color.png,pascal/2010_001577_object.png,pascal/2010_001577_part.png,,,,[ 33  52 243],3
25401,ade20k/ADE_train_00016732.jpg,train,224,224,112,112,ade20k/ADE_train_00016732_color.png,ade20k/ADE_train_00016732_object.png,,,0.0,,[12 14 19],3
5564,pascal/2009_001036.jpg,train,224,224,112,112,pascal/2009_001036_color.png,pascal/2009_001036_object.png,pascal/2009_001036_part.png,,,,[ 52  57 183],3
60094,pascal/2009_001070.jpg,val,224,224,112,112,pascal/2009_001070_color.png,pascal/2009_001070_object.png,pascal/2009_001070_part.png,,,,[12 14 36],3
22919,ade20k/ADE_train_00016527.jpg,train,224,224,112,112,ade20k/ADE_train_00016527_color.png,ade20k/ADE_train_00016527_object.png,ade20k/ADE_train_00016527_part_1.png,,223.0,,[ 13  18 241],3
59992,pascal/2010_006037.jpg,val,224,224,112,112,pascal/2010_006037_color.png,pascal/2010_006037_object.png,pascal/2010_006037_part.png,,,,[19 35 54],3
23415,pascal/2010_004830.jpg,train,224,224,112,112,pascal/2010_004830_color.png,pascal/2010_004830_object.png,pascal/2010_004830_part.png,,,,[ 75  93 208],3
6262,ade20k/ADE_train_00007641.jpg,train,224,224,112,112,ade20k/ADE_train_00007641_color.png,ade20k/ADE_train_00007641_object.png,,,0.0,,[12 13 68],3
60087,pascal/2010_002995.jpg,val,224,224,112,112,pascal/2010_002995_color.png,pascal/2010_002995_object.png,pascal/2010_002995_part.png,,,,[12 63 93],3
25347,ade20k/ADE_train_00012154.jpg,train,224,224,112,112,ade20k/ADE_train_00012154_color.png,ade20k/ADE_train_00012154_object.png,,,333.0,,[13 16 56],3
50898,pascal/2009_003165.jpg,val,224,224,112,112,pascal/2009_003165_color.png,pascal/2009_003165_object.png,pascal/2009_003165_part.png,,,,[ 52 105 167],3
22965,pascal/2010_005993.jpg,train,224,224,112,112,pascal/2010_005993_color.png,pascal/2010_005993_object.png,pascal/2010_005993_part.png,,,,[ 33 128 251],3
22967,pascal/2010_005136.jpg,train,224,224,112,112,pascal/2010_005136_color.png,pascal/2010_005136_object.png,pascal/2010_005136_part.png,,,,[ 33  52 184],3
50603,ade20k/ADE_train_00008075.jpg,val,224,224,112,112,ade20k/ADE_train_00008075_color.png,ade20k/ADE_train_00008075_object.png,,,429.0,,[  1  16 150],3
49570,pascal/2010_000739.jpg,val,224,224,112,112,pascal/2010_000739_color.png,pascal/2010_000739_object.png,pascal/2010_000739_part.png,,,,[ 19  52 184],3
49554,pascal/2010_002543.jpg,val,224,224,112,112,pascal/2010_002543_color.png,pascal/2010_002543_object.png,pascal/2010_002543_part.png,,,,[ 14 105 132],3
23402,pascal/2010_001776.jpg,train,224,224,112,112,pascal/2010_001776_color.png,pascal/2010_001776_object.png,pascal/2010_001776_part.png,,,,[14 77 93],3
25470,pascal/2010_002801.jpg,train,224,224,112,112,pascal/2010_002801_color.png,pascal/2010_002801_object.png,pascal/2010_002801_part.png,,,,[ 18  52 115],3
5539,pascal/2009_004174.jpg,train,224,224,112,112,pascal/2009_004174_color.png,pascal/2009_004174_object.png,pascal/2009_004174_part.png,,,,[  2  75 131],3
25553,ade20k/ADE_train_00016052.jpg,train,224,224,112,112,ade20k/ADE_train_00016052_color.png,ade20k/ADE_train_00016052_object.png,,,947.0,,[12 14 25],3
23507,ade20k/ADE_train_00002444.jpg,train,224,224,112,112,ade20k/ADE_train_00002444_color.png,ade20k/ADE_train_00002444_object.png,ade20k/ADE_train_00002444_part_1.png,,821.0,,[13 16 33],3
51013,pascal/2008_002208.jpg,val,224,224,112,112,pascal/2008_002208_color.png,pascal/2008_002208_object.png,pascal/2008_002208_part.png,,,,[ 18  75 128],3
23483,pascal/2010_003222.jpg,train,224,224,112,112,pascal/2010_003222_color.png,pascal/2010_003222_object.png,pascal/2010_003222_part.png,,,,[33 52 93],3
6510,ade20k/ADE_train_00004552.jpg,train,224,224,112,112,ade20k/ADE_train_00004552_color.png,ade20k/ADE_train_00004552_object.png,,,533.0,,[ 16  75 236],3
51012,pascal/2008_007893.jpg,val,224,224,112,112,pascal/2008_007893_color.png,pascal/2008_007893_object.png,pascal/2008_007893_part.png,,,,[12 36 41],3
25509,pascal/2010_001326.jpg,train,224,224,112,112,pascal/2010_001326_color.png,pascal/2010_001326_object.png,pascal/2010_001326_part.png,,,,[19 33 93],3
24865,ade20k/ADE_val_00000763.jpg,train,224,224,112,112,ade20k/ADE_val_00000763_color.png,ade20k/ADE_val_00000763_object.png,ade20k/ADE_val_00000763_part_1.png,,223.0,,[13 16 18],3
22810,ade20k/ADE_train_00014635.jpg,train,224,224,112,112,ade20k/ADE_train_00014635_color.png,ade20k/ADE_train_00014635_object.png,,,,,[ 12 175 249],3
60528,pascal/2010_005548.jpg,val,224,224,112,112,pascal/2010_005548_color.png,pascal/2010_005548_object.png,pascal/2010_005548_part.png,,,,[14 45 93],3
25473,pascal/2008_000861.jpg,train,224,224,112,112,pascal/2008_000861_color.png,pascal/2008_000861_object.png,pascal/2008_000861_part.png,,,,[ 13  16 128],3
24867,pascal/2009_003052.jpg,train,224,224,112,112,pascal/2009_003052_color.png,pascal/2009_003052_object.png,pascal/2009_003052_part.png,,,,[ 52  75 128],3
59983,pascal/2009_001627.jpg,val,224,224,112,112,pascal/2009_001627_color.png,pascal/2009_001627_object.png,pascal/2009_001627_part.png,,,,[ 12  14 145],3
25506,ade20k/ADE_val_00001365.jpg,train,224,224,112,112,ade20k/ADE_val_00001365_color.png,ade20k/ADE_val_00001365_object.png,,,504.0,,[13 16 68],3
5531,ade20k/ADE_train_00015952.jpg,train,224,224,112,112,ade20k/ADE_train_00015952_color.png,ade20k/ADE_train_00015952_object.png,,,849.0,,[ 16  19 236],3
22843,pascal/2010_004400.jpg,train,224,224,112,112,pascal/2010_004400_color.png,pascal/2010_004400_object.png,pascal/2010_004400_part.png,,,,[16 18 19],3
24888,ade20k/ADE_train_00008255.jpg,train,224,224,112,112,ade20k/ADE_train_00008255_color.png,ade20k/ADE_train_00008255_object.png,,,0.0,,[12 14 19],3
49840,pascal/2008_001122.jpg,val,224,224,112,112,pascal/2008_001122_color.png,pascal/2008_001122_object.png,pascal/2008_001122_part.png,,,,[14 19 27],3
49491,pascal/2010_000137.jpg,val,224,224,112,112,pascal/2010_000137_color.png,pascal/2010_000137_object.png,pascal/2010_000137_part.png,,,,[ 1 32 70],3
50980,pascal/2008_001299.jpg,val,224,224,112,112,pascal/2008_001299_color.png,pascal/2008_001299_object.png,pascal/2008_001299_part.png,,,,[12 19 23],3
25480,pascal/2010_001468.jpg,train,224,224,112,112,pascal/2010_001468_color.png,pascal/2010_001468_object.png,pascal/2010_001468_part.png,,,,[ 24  63 105],3
24900,pascal/2010_001291.jpg,train,224,224,112,112,pascal/2010_001291_color.png,pascal/2010_001291_object.png,pascal/2010_001291_part.png,,,,[ 12  14 105],3
