,image,split,ih,iw,sh,sw,color,object,part,material,scene,texture,objects,n_objects
42005,ade20k/ADE_train_00001746.jpg,train,224,224,112,112,ade20k/ADE_train_00001746_color.png,ade20k/ADE_train_00001746_object.png,ade20k/ADE_train_00001746_part_1.png,,424.0,,[  1  12  14  15  19  25  40  50 202],8
41260,ade20k/ADE_train_00002483.jpg,train,224,224,112,112,ade20k/ADE_train_00002483_color.png,ade20k/ADE_train_00002483_object.png,,,619.0,,[ 12  14  25 113 121 147 157 204 210],8
42000,ade20k/ADE_train_00005601.jpg,train,224,224,112,112,ade20k/ADE_train_00005601_color.png,ade20k/ADE_train_00005601_object.png,ade20k/ADE_train_00005601_part_1.png,,534.0,,[  1  12  14  25  27  36  46 127 229],8
41283,ade20k/ADE_train_00004166.jpg,train,224,224,112,112,ade20k/ADE_train_00004166_color.png,ade20k/ADE_train_00004166_object.png,ade20k/ADE_train_00004166_part_1.png;ade20k/ADE_train_00004166_part_2.png,,83.0,,[ 12  14  15  25  50  61 101 152 164],8
41945,ade20k/ADE_train_00013454.jpg,train,224,224,112,112,ade20k/ADE_train_00013454_color.png,ade20k/ADE_train_00013454_object.png,,,,,[  1  12  14  40  48  54  95 111 148],8
41943,ade20k/ADE_train_00001726.jpg,train,224,224,112,112,ade20k/ADE_train_00001726_color.png,ade20k/ADE_train_00001726_object.png,ade20k/ADE_train_00001726_part_1.png;ade20k/ADE_train_00001726_part_2.png,,424.0,,[  1  12  14  15  19  36  40 104 202],8
41919,ade20k/ADE_val_00001750.jpg,train,224,224,112,112,ade20k/ADE_val_00001750_color.png,ade20k/ADE_val_00001750_object.png,ade20k/ADE_val_00001750_part_1.png;ade20k/ADE_val_00001750_part_2.png,,784.0,,[  1  12  19  25  46  76  96 165 171],8
41908,ade20k/ADE_train_00005419.jpg,train,224,224,112,112,ade20k/ADE_train_00005419_color.png,ade20k/ADE_train_00005419_object.png,,,0.0,,[ 12  13  16  18  31  33 104 153 221],8
42112,pascal/2008_008162.jpg,train,224,224,112,112,pascal/2008_008162_color.png,pascal/2008_008162_object.png,pascal/2008_008162_part.png,,,,[  2  12  14  17  19  23  63 103 145],8
45777,ade20k/ADE_train_00015501.jpg,val,224,224,112,112,ade20k/ADE_train_00015501_color.png,ade20k/ADE_train_00015501_object.png,ade20k/ADE_train_00015501_part_1.png,,413.0,,[ 1 12 14 15 27 29 36 50 76],8
43532,ade20k/ADE_val_00000056.jpg,train,224,224,112,112,ade20k/ADE_val_00000056_color.png,ade20k/ADE_val_00000056_object.png,,,673.0,,[  1  12  14  25  26  46  47  65 244],8
40901,pascal/2008_006591.jpg,train,224,224,112,112,pascal/2008_006591_color.png,pascal/2008_006591_object.png,pascal/2008_006591_part.png,,,,[ 12  14  27  71  94 148 168 180 218],8
45163,ade20k/ADE_train_00018530.jpg,val,224,224,112,112,ade20k/ADE_train_00018530_color.png,ade20k/ADE_train_00018530_object.png,,,59.0,,[13 16 18 19 31 38 43 47 65],8
45155,pascal/2008_006815.jpg,val,224,224,112,112,pascal/2008_006815_color.png,pascal/2008_006815_object.png,pascal/2008_006815_part.png,,,,[  2  12  19  27  66  70  94 107 148],8
40691,ade20k/ADE_train_00008332.jpg,train,224,224,112,112,ade20k/ADE_train_00008332_color.png,ade20k/ADE_train_00008332_object.png,ade20k/ADE_train_00008332_part_1.png,,616.0,,[  1  12  15  45  70  91 125 161 207],8
45145,ade20k/ADE_train_00011935.jpg,val,224,224,112,112,ade20k/ADE_train_00011935_color.png,ade20k/ADE_train_00011935_object.png,ade20k/ADE_train_00011935_part_1.png,,946.0,,[ 13  16  18  31  35  43  47 131 155],8
45141,ade20k/ADE_val_00001563.jpg,val,224,224,112,112,ade20k/ADE_val_00001563_color.png,ade20k/ADE_val_00001563_object.png,ade20k/ADE_val_00001563_part_1.png,,554.0,,[  1  11  12  14  25  40 104 211 212],8
45109,ade20k/ADE_train_00008439.jpg,val,224,224,112,112,ade20k/ADE_train_00008439_color.png,ade20k/ADE_train_00008439_object.png,,,492.0,,[ 12  14  23  25  38  40  45 173 239],8
45107,ade20k/ADE_train_00001194.jpg,val,224,224,112,112,ade20k/ADE_train_00001194_color.png,ade20k/ADE_train_00001194_object.png,,,396.0,,[ 12  14  19  25  46  47  86 113 147],8
40707,ade20k/ADE_val_00001691.jpg,train,224,224,112,112,ade20k/ADE_val_00001691_color.png,ade20k/ADE_val_00001691_object.png,ade20k/ADE_val_00001691_part_1.png,,430.0,,[ 16  18  19  33  43  55  60 119 121],8
45022,pascal/2010_002582.jpg,val,224,224,112,112,pascal/2010_002582_color.png,pascal/2010_002582_object.png,pascal/2010_002582_part.png,,,,[ 13  18  33  55  56  57  85 204 243],8
45165,pascal/2008_003719.jpg,val,224,224,112,112,pascal/2008_003719_color.png,pascal/2008_003719_object.png,pascal/2008_003719_part.png,,,,[13 18 31 38 43 46 47 55 57],8
44987,ade20k/ADE_train_00008529.jpg,val,224,224,112,112,ade20k/ADE_train_00008529_color.png,ade20k/ADE_train_00008529_object.png,ade20k/ADE_train_00008529_part_1.png,,687.0,,[  2   3  13  18  25  31  38  46 132],8
44914,ade20k/ADE_train_00018447.jpg,val,224,224,112,112,ade20k/ADE_train_00018447_color.png,ade20k/ADE_train_00018447_object.png,ade20k/ADE_train_00018447_part_1.png,,59.0,,[ 12  13  16  18  31  43  47  60 208],8
44899,ade20k/ADE_train_00019738.jpg,val,224,224,112,112,ade20k/ADE_train_00019738_color.png,ade20k/ADE_train_00019738_object.png,,,511.0,,[ 12  14  23  25  50  55  72 113 226],8
44880,ade20k/ADE_train_00014869.jpg,val,224,224,112,112,ade20k/ADE_train_00014869_color.png,ade20k/ADE_train_00014869_object.png,,,,,[ 12  13  14  23  27  36  54  56 124],8
44860,ade20k/ADE_train_00015630.jpg,val,224,224,112,112,ade20k/ADE_train_00015630_color.png,ade20k/ADE_train_00015630_object.png,ade20k/ADE_train_00015630_part_1.png;ade20k/ADE_train_00015630_part_2.png,,864.0,,[  2  12  14  15  19  76  85 122 136],8
44827,ade20k/ADE_train_00010036.jpg,val,224,224,112,112,ade20k/ADE_train_00010036_color.png,ade20k/ADE_train_00010036_object.png,,,1120.0,,[ 12  14  19  25  36  40  45  88 212],8
44810,ade20k/ADE_train_00003158.jpg,val,224,224,112,112,ade20k/ADE_train_00003158_color.png,ade20k/ADE_train_00003158_object.png,,,584.0,,[ 12  14  25  36  45  46  48 138 216],8
44744,ade20k/ADE_train_00001071.jpg,val,224,224,112,112,ade20k/ADE_train_00001071_color.png,ade20k/ADE_train_00001071_object.png,ade20k/ADE_train_00001071_part_1.png,,878.0,,[  1   2  13  18  38 153 166 205 226],8
40746,ade20k/ADE_train_00018949.jpg,train,224,224,112,112,ade20k/ADE_train_00018949_color.png,ade20k/ADE_train_00018949_object.png,,,840.0,,[  2  12  14  19  25  32  47 100 147],8
44709,ade20k/ADE_train_00005308.jpg,val,224,224,112,112,ade20k/ADE_train_00005308_color.png,ade20k/ADE_train_00005308_object.png,,,671.0,,[  1   2  12  14  15 104 121 136 225],8
44925,ade20k/ADE_train_00002098.jpg,val,224,224,112,112,ade20k/ADE_train_00002098_color.png,ade20k/ADE_train_00002098_object.png,,,1121.0,,[  1  12  14  15  19  25  36 195 250],8
44708,ade20k/ADE_train_00008765.jpg,val,224,224,112,112,ade20k/ADE_train_00008765_color.png,ade20k/ADE_train_00008765_object.png,,,1000.0,,[  1  12  13  15  16  23  56  68 191],8
45191,ade20k/ADE_train_00008286.jpg,val,224,224,112,112,ade20k/ADE_train_00008286_color.png,ade20k/ADE_train_00008286_object.png,,,1149.0,,[ 1 13 16 18 24 31 33 57 60],8
45244,pascal/2010_005318.jpg,val,224,224,112,112,pascal/2010_005318_color.png,pascal/2010_005318_object.png,pascal/2010_005318_part.png,,,,[ 18  19  33  36  38  52  57 112 167],8
45760,ade20k/ADE_train_00010748.jpg,val,224,224,112,112,ade20k/ADE_train_00010748_color.png,ade20k/ADE_train_00010748_object.png,ade20k/ADE_train_00010748_part_1.png;ade20k/ADE_train_00010748_part_2.png,,841.0,,[  1  12  14  23  31  45  91 116 207],8
45731,ade20k/ADE_train_00009546.jpg,val,224,224,112,112,ade20k/ADE_train_00009546_color.png,ade20k/ADE_train_00009546_object.png,ade20k/ADE_train_00009546_part_1.png,,302.0,,[ 12  14  27  40  50  61  95 101 164],8
40574,ade20k/ADE_train_00010246.jpg,train,224,224,112,112,ade20k/ADE_train_00010246_color.png,ade20k/ADE_train_00010246_object.png,ade20k/ADE_train_00010246_part_1.png;ade20k/ADE_train_00010246_part_2.png,,134.0,,[ 12  14  15  45  54  91 116 125 174],8
45584,ade20k/ADE_train_00003153.jpg,val,224,224,112,112,ade20k/ADE_train_00003153_color.png,ade20k/ADE_train_00003153_object.png,ade20k/ADE_train_00003153_part_1.png,,995.0,,[ 13  33  56  68  85 123 131 135 208],8
45581,ade20k/ADE_train_00005574.jpg,val,224,224,112,112,ade20k/ADE_train_00005574_color.png,ade20k/ADE_train_00005574_object.png,ade20k/ADE_train_00005574_part_1.png,,788.0,,[  1   2  13  18  35  65 111 121 219],8
40587,pascal/2009_002814.jpg,train,224,224,112,112,pascal/2009_002814_color.png,pascal/2009_002814_object.png,pascal/2009_002814_part.png,,,,[ 1  6 13 16 18 19 33 52 70],8
45568,ade20k/ADE_train_00009237.jpg,val,224,224,112,112,ade20k/ADE_train_00009237_color.png,ade20k/ADE_train_00009237_object.png,,,233.0,,[  3  13  16  30  31  38  57  60 131],8
45523,ade20k/ADE_train_00017161.jpg,val,224,224,112,112,ade20k/ADE_train_00017161_color.png,ade20k/ADE_train_00017161_object.png,ade20k/ADE_train_00017161_part_1.png;ade20k/ADE_train_00017161_part_2.png,,59.0,,[ 16  18  31  38  43  47 156 160 239],8
45517,ade20k/ADE_train_00001986.jpg,val,224,224,112,112,ade20k/ADE_train_00001986_color.png,ade20k/ADE_train_00001986_object.png,,,583.0,,[ 1 12 14 15 23 25 46 86 94],8
45210,ade20k/ADE_train_00009211.jpg,val,224,224,112,112,ade20k/ADE_train_00009211_color.png,ade20k/ADE_train_00009211_object.png,,,233.0,,[ 12  13  16  31  38  47  56  57 236],8
45501,ade20k/ADE_train_00007453.jpg,val,224,224,112,112,ade20k/ADE_train_00007453_color.png,ade20k/ADE_train_00007453_object.png,ade20k/ADE_train_00007453_part_1.png,,0.0,,[  1  13  16  56  68  76 147 153 242],8
45497,ade20k/ADE_train_00017320.jpg,val,224,224,112,112,ade20k/ADE_train_00017320_color.png,ade20k/ADE_train_00017320_object.png,ade20k/ADE_train_00017320_part_1.png,,59.0,,[  1  16  19  31  38  43  47 128 175],8
45442,pascal/2008_003768.jpg,val,224,224,112,112,pascal/2008_003768_color.png,pascal/2008_003768_object.png,pascal/2008_003768_part.png,,,,[  1   2  18  19  52 115 145 167 170],8
45354,ade20k/ADE_train_00009544.jpg,val,224,224,112,112,ade20k/ADE_train_00009544_color.png,ade20k/ADE_train_00009544_object.png,ade20k/ADE_train_00009544_part_1.png,,302.0,,[ 12  14  23  25  54  61  95 100 118],8
40643,ade20k/ADE_train_00001615.jpg,train,224,224,112,112,ade20k/ADE_train_00001615_color.png,ade20k/ADE_train_00001615_object.png,,,594.0,,[  1   2  13  15  19  23  71 146 166],8
45328,ade20k/ADE_train_00001604.jpg,val,224,224,112,112,ade20k/ADE_train_00001604_color.png,ade20k/ADE_train_00001604_object.png,,,594.0,,[  1  13  16  18  38  51  68  71 153],8
45316,ade20k/ADE_train_00007326.jpg,val,224,224,112,112,ade20k/ADE_train_00007326_color.png,ade20k/ADE_train_00007326_object.png,ade20k/ADE_train_00007326_part_1.png,,646.0,,[  1   2  12  14  23  48  70 155 254],8
45258,ade20k/ADE_train_00018734.jpg,val,224,224,112,112,ade20k/ADE_train_00018734_color.png,ade20k/ADE_train_00018734_object.png,ade20k/ADE_train_00018734_part_1.png,,59.0,,[ 1 11 13 15 18 31 38 43 47],8
45251,ade20k/ADE_train_00019542.jpg,val,224,224,112,112,ade20k/ADE_train_00019542_color.png,ade20k/ADE_train_00019542_object.png,,,759.0,,[  1   3   7  12  14  17  72  95 127],8
45249,pascal/2008_003186.jpg,val,224,224,112,112,pascal/2008_003186_color.png,pascal/2008_003186_object.png,pascal/2008_003186_part.png,,,,[ 13  16  18  19  27  33  52  70 148],8
40606,ade20k/ADE_train_00012444.jpg,train,224,224,112,112,ade20k/ADE_train_00012444_color.png,ade20k/ADE_train_00012444_object.png,,,,,[  4  12  14  25  27  36  47  70 107],8
43545,ade20k/ADE_train_00011134.jpg,train,224,224,112,112,ade20k/ADE_train_00011134_color.png,ade20k/ADE_train_00011134_object.png,ade20k/ADE_train_00011134_part_1.png;ade20k/ADE_train_00011134_part_2.png,,126.0,,[ 12  14  15  27  36  50  63  78 205],8
44705,ade20k/ADE_train_00006567.jpg,val,224,224,112,112,ade20k/ADE_train_00006567_color.png,ade20k/ADE_train_00006567_object.png,ade20k/ADE_train_00006567_part_1.png,,902.0,,[  2  13  16  38  68  69 131 149 169],8
44625,ade20k/ADE_train_00009367.jpg,val,224,224,112,112,ade20k/ADE_train_00009367_color.png,ade20k/ADE_train_00009367_object.png,ade20k/ADE_train_00009367_part_1.png;ade20k/ADE_train_00009367_part_2.png,,414.0,,[  1  12  36  40  96 127 164 199 205],8
44000,ade20k/ADE_train_00003740.jpg,train,224,224,112,112,ade20k/ADE_train_00003740_color.png,ade20k/ADE_train_00003740_object.png,,,83.0,,[ 12  15  25  27  40  50  54  61 101],8
43974,pascal/2010_004118.jpg,train,224,224,112,112,pascal/2010_004118_color.png,pascal/2010_004118_object.png,pascal/2010_004118_part.png,,,,[ 13  16  18  33  47  52  55 121 154],8
40847,pascal/2009_003522.jpg,train,224,224,112,112,pascal/2009_003522_color.png,pascal/2009_003522_object.png,pascal/2009_003522_part.png,,,,[ 13  16  18  33  52  55  57 123 184],8
43945,ade20k/ADE_train_00009624.jpg,train,224,224,112,112,ade20k/ADE_train_00009624_color.png,ade20k/ADE_train_00009624_object.png,ade20k/ADE_train_00009624_part_1.png,,302.0,,[ 12  14  27  36  40  50  54  61 164],8
43909,ade20k/ADE_train_00012498.jpg,train,224,224,112,112,ade20k/ADE_train_00012498_color.png,ade20k/ADE_train_00012498_object.png,,,,,[  1   2  13  16  18  35 147 159 212],8
43843,ade20k/ADE_train_00003591.jpg,train,224,224,112,112,ade20k/ADE_train_00003591_color.png,ade20k/ADE_train_00003591_object.png,ade20k/ADE_train_00003591_part_1.png,,83.0,,[ 12  14  25  27  50  54  61  77 101],8
43840,ade20k/ADE_train_00018686.jpg,train,224,224,112,112,ade20k/ADE_train_00018686_color.png,ade20k/ADE_train_00018686_object.png,,,59.0,,[13 16 18 19 31 38 43 56 57],8
43822,ade20k/ADE_train_00008013.jpg,train,224,224,112,112,ade20k/ADE_train_00008013_color.png,ade20k/ADE_train_00008013_object.png,ade20k/ADE_train_00008013_part_1.png,,1165.0,,[ 13  16  18  35  43  47  79  90 155],8
43788,ade20k/ADE_val_00000229.jpg,train,224,224,112,112,ade20k/ADE_val_00000229_color.png,ade20k/ADE_val_00000229_object.png,ade20k/ADE_val_00000229_part_1.png,,819.0,,[  1   2  18  19  26  57  68  76 202],8
44035,ade20k/ADE_train_00018470.jpg,train,224,224,112,112,ade20k/ADE_train_00018470_color.png,ade20k/ADE_train_00018470_object.png,ade20k/ADE_train_00018470_part_1.png,,59.0,,[12 13 16 18 31 35 38 43 55],8
40882,ade20k/ADE_train_00018805.jpg,train,224,224,112,112,ade20k/ADE_train_00018805_color.png,ade20k/ADE_train_00018805_object.png,,,59.0,,[13 16 18 19 31 38 55 56 60],8
43724,ade20k/ADE_train_00004944.jpg,train,224,224,112,112,ade20k/ADE_train_00004944_color.png,ade20k/ADE_train_00004944_object.png,ade20k/ADE_train_00004944_part_1.png,,803.0,,[  1   3  16  30  68  85 104 121 190],8
43704,pascal/2008_000790.jpg,train,224,224,112,112,pascal/2008_000790_color.png,pascal/2008_000790_object.png,pascal/2008_000790_part.png,,,,[  1  16  27  33  36  52  57  79 145],8
43703,pascal/2010_004591.jpg,train,224,224,112,112,pascal/2010_004591_color.png,pascal/2010_004591_object.png,pascal/2010_004591_part.png,,,,[ 12  27  46 167 168 180 199 218 246],8
43702,ade20k/ADE_train_00009976.jpg,train,224,224,112,112,ade20k/ADE_train_00009976_color.png,ade20k/ADE_train_00009976_object.png,,,903.0,,[  1  12  14  23  25  36  43  76 147],8
43671,ade20k/ADE_train_00015431.jpg,train,224,224,112,112,ade20k/ADE_train_00015431_color.png,ade20k/ADE_train_00015431_object.png,ade20k/ADE_train_00015431_part_1.png,,598.0,,[  1  16  18  19  43  60 121 159 219],8
43670,pascal/2009_001804.jpg,train,224,224,112,112,pascal/2009_001804_color.png,pascal/2009_001804_object.png,pascal/2009_001804_part.png,,,,[ 13  16  18  31  33  38  46  55 203],8
43646,ade20k/ADE_train_00003890.jpg,train,224,224,112,112,ade20k/ADE_train_00003890_color.png,ade20k/ADE_train_00003890_object.png,ade20k/ADE_train_00003890_part_1.png;ade20k/ADE_train_00003890_part_2.png,,83.0,,[ 12  14  15  27  40  50  54  61 197],8
40893,ade20k/ADE_train_00005964.jpg,train,224,224,112,112,ade20k/ADE_train_00005964_color.png,ade20k/ADE_train_00005964_object.png,,,918.0,,[ 12  14  23  25  35  36  46  48 113],8
43587,ade20k/ADE_train_00014651.jpg,train,224,224,112,112,ade20k/ADE_train_00014651_color.png,ade20k/ADE_train_00014651_object.png,ade20k/ADE_train_00014651_part_1.png,,,,[  1  13  15  18  23  31  44  47 113],8
43732,pascal/2010_000761.jpg,train,224,224,112,112,pascal/2010_000761_color.png,pascal/2010_000761_object.png,pascal/2010_000761_part.png,,,,[16 17 24 27 36 52 85 89 93],8
44636,pascal/2008_002335.jpg,val,224,224,112,112,pascal/2008_002335_color.png,pascal/2008_002335_object.png,pascal/2008_002335_part.png,,,,[ 13  16  18  33  46  52  56  75 123],8
44037,pascal/2009_001566.jpg,train,224,224,112,112,pascal/2009_001566_color.png,pascal/2009_001566_object.png,pascal/2009_001566_part.png,,,,[  1  16  19  52  55  62 160 167 184],8
44094,ade20k/ADE_val_00001306.jpg,train,224,224,112,112,ade20k/ADE_val_00001306_color.png,ade20k/ADE_val_00001306_object.png,ade20k/ADE_val_00001306_part_1.png,,186.0,,[ 12  14  23  25  27  36 107 141 163],8
44622,ade20k/ADE_train_00001014.jpg,val,224,224,112,112,ade20k/ADE_train_00001014_color.png,ade20k/ADE_train_00001014_object.png,,,650.0,,[13 16 18 31 38 47 57 60 68],8
44587,ade20k/ADE_train_00001804.jpg,val,224,224,112,112,ade20k/ADE_train_00001804_color.png,ade20k/ADE_train_00001804_object.png,,,590.0,,[ 12  14  15  23  25  50 122 136 147],8
40758,pascal/2008_006885.jpg,train,224,224,112,112,pascal/2008_006885_color.png,pascal/2008_006885_object.png,pascal/2008_006885_part.png,,,,[ 1 13 16 18 38 52 56 62 75],8
44576,ade20k/ADE_train_00009714.jpg,val,224,224,112,112,ade20k/ADE_train_00009714_color.png,ade20k/ADE_train_00009714_object.png,ade20k/ADE_train_00009714_part_1.png,,515.0,,[ 13  16  33  35  57  65  90 131 169],8
44552,ade20k/ADE_train_00007478.jpg,val,224,224,112,112,ade20k/ADE_train_00007478_color.png,ade20k/ADE_train_00007478_object.png,,,0.0,,[  1  12  14  19  25  27  71 173 175],8
44546,ade20k/ADE_train_00002318.jpg,val,224,224,112,112,ade20k/ADE_train_00002318_color.png,ade20k/ADE_train_00002318_object.png,ade20k/ADE_train_00002318_part_1.png,,895.0,,[ 1 11 13 16 18 31 33 35 43],8
44485,pascal/2008_003461.jpg,val,224,224,112,112,pascal/2008_003461_color.png,pascal/2008_003461_object.png,pascal/2008_003461_part.png,,,,[ 13  16  18  19  33  52  57 183 192],8
44418,pascal/2009_002242.jpg,val,224,224,112,112,pascal/2009_002242_color.png,pascal/2009_002242_object.png,pascal/2009_002242_part.png,,,,[  1   3  12  19  34  46  55 122 177],8
44306,ade20k/ADE_train_00009966.jpg,train,224,224,112,112,ade20k/ADE_train_00009966_color.png,ade20k/ADE_train_00009966_object.png,,,1087.0,,[  1  12  14  19  35  36  75 165 238],8
44081,ade20k/ADE_train_00009358.jpg,train,224,224,112,112,ade20k/ADE_train_00009358_color.png,ade20k/ADE_train_00009358_object.png,ade20k/ADE_train_00009358_part_1.png;ade20k/ADE_train_00009358_part_2.png,,414.0,,[  1  12  14  40  63 124 127 178 199],8
44287,ade20k/ADE_train_00009728.jpg,train,224,224,112,112,ade20k/ADE_train_00009728_color.png,ade20k/ADE_train_00009728_object.png,ade20k/ADE_train_00009728_part_1.png;ade20k/ADE_train_00009728_part_2.png,,515.0,,[ 13  14  16  31  33  35  76 100 131],8
44183,pascal/2008_007877.jpg,train,224,224,112,112,pascal/2008_007877_color.png,pascal/2008_007877_object.png,pascal/2008_007877_part.png,,,,[ 13  16  18  33  38  46  52  55 153],8
44172,ade20k/ADE_val_00000619.jpg,train,224,224,112,112,ade20k/ADE_val_00000619_color.png,ade20k/ADE_val_00000619_object.png,ade20k/ADE_val_00000619_part_1.png,,,,[13 16 18 19 31 33 38 43 55],8
44155,ade20k/ADE_train_00018678.jpg,train,224,224,112,112,ade20k/ADE_train_00018678_color.png,ade20k/ADE_train_00018678_object.png,,,59.0,,[ 13  18  19  31  38  43  47 160 241],8
44152,pascal/2008_001063.jpg,train,224,224,112,112,pascal/2008_001063_color.png,pascal/2008_001063_object.png,pascal/2008_001063_part.png,,,,[ 1  2 12 14 19 24 25 40 46],8
40824,pascal/2008_006864.jpg,train,224,224,112,112,pascal/2008_006864_color.png,pascal/2008_006864_object.png,pascal/2008_006864_part.png,,,,[  1  12  19  40  48  63  95 132 145],8
44148,ade20k/ADE_train_00019117.jpg,train,224,224,112,112,ade20k/ADE_train_00019117_color.png,ade20k/ADE_train_00019117_object.png,ade20k/ADE_train_00019117_part_1.png,,976.0,,[ 13  18  19  31  35  47 147 175 212],8
44141,ade20k/ADE_train_00007440.jpg,train,224,224,112,112,ade20k/ADE_train_00007440_color.png,ade20k/ADE_train_00007440_object.png,,,0.0,,[  1   2  12  14  15  25  38  61 141],8
44099,ade20k/ADE_train_00004854.jpg,train,224,224,112,112,ade20k/ADE_train_00004854_color.png,ade20k/ADE_train_00004854_object.png,ade20k/ADE_train_00004854_part_1.png,,906.0,,[ 1  3 13 16 18 23 31 43 47],8
40831,pascal/2008_003697.jpg,train,224,224,112,112,pascal/2008_003697_color.png,pascal/2008_003697_object.png,pascal/2008_003697_part.png,,,,[12 19 23 24 25 40 46 52 63],8
44267,ade20k/ADE_train_00016805.jpg,train,224,224,112,112,ade20k/ADE_train_00016805_color.png,ade20k/ADE_train_00016805_object.png,,,477.0,,[ 12  14  15  25  46 113 136 147 157],8
37890,ade20k/ADE_train_00005796.jpg,train,224,224,112,112,ade20k/ADE_train_00005796_color.png,ade20k/ADE_train_00005796_object.png,,,608.0,,[  1  12  14  25  46  47 125 155 196],8
49789,ade20k/ADE_train_00005667.jpg,val,224,224,112,112,ade20k/ADE_train_00005667_color.png,ade20k/ADE_train_00005667_object.png,,,0.0,,[  1  11  12  14  25  47 112 121 160],8
49813,ade20k/ADE_train_00008577.jpg,val,224,224,112,112,ade20k/ADE_train_00008577_color.png,ade20k/ADE_train_00008577_object.png,,,637.0,,[  3   6  13  16  27  33  57 147 242],8
55250,ade20k/ADE_train_00002262.jpg,val,224,224,112,112,ade20k/ADE_train_00002262_color.png,ade20k/ADE_train_00002262_object.png,ade20k/ADE_train_00002262_part_1.png,,722.0,,[  1  12  14  15  19  44  65  97 205],8
55099,ade20k/ADE_train_00011007.jpg,val,224,224,112,112,ade20k/ADE_train_00011007_color.png,ade20k/ADE_train_00011007_object.png,,,1054.0,,[  1   2   6  12  13  14  25 152 189],8
55055,ade20k/ADE_train_00014434.jpg,val,224,224,112,112,ade20k/ADE_train_00014434_color.png,ade20k/ADE_train_00014434_object.png,ade20k/ADE_train_00014434_part_1.png,,,,[ 12  13  16  27  35  36  72  90 131],8
55043,ade20k/ADE_train_00004243.jpg,val,224,224,112,112,ade20k/ADE_train_00004243_color.png,ade20k/ADE_train_00004243_object.png,,,0.0,,[ 12  14  19  25  27  50 100 113 121],8
55041,pascal/2009_004329.jpg,val,224,224,112,112,pascal/2009_004329_color.png,pascal/2009_004329_object.png,pascal/2009_004329_part.png,,,,[  1  13  16  18  22  52  55 185 209],8
55019,ade20k/ADE_val_00000293.jpg,val,224,224,112,112,ade20k/ADE_val_00000293_color.png,ade20k/ADE_val_00000293_object.png,ade20k/ADE_val_00000293_part_1.png;ade20k/ADE_val_00000293_part_2.png,,0.0,,[  1  12  17  19  65 122 127 180 199],8
54987,pascal/2008_003761.jpg,val,224,224,112,112,pascal/2008_003761_color.png,pascal/2008_003761_object.png,pascal/2008_003761_part.png,,,,[  1  12  19  27  45  89  94 107 223],8
54966,ade20k/ADE_train_00010048.jpg,val,224,224,112,112,ade20k/ADE_train_00010048_color.png,ade20k/ADE_train_00010048_object.png,,,949.0,,[  2  13  16  55  68  69  93 170 204],8
54956,ade20k/ADE_train_00013598.jpg,val,224,224,112,112,ade20k/ADE_train_00013598_color.png,ade20k/ADE_train_00013598_object.png,,,,,[  1   4  12  17  19  25  50  72 195],8
55347,ade20k/ADE_train_00004240.jpg,val,224,224,112,112,ade20k/ADE_train_00004240_color.png,ade20k/ADE_train_00004240_object.png,,,0.0,,[ 1 12 14 19 25 27 43 45 50],8
54945,ade20k/ADE_train_00012374.jpg,val,224,224,112,112,ade20k/ADE_train_00012374_color.png,ade20k/ADE_train_00012374_object.png,,,,,[ 1 12 14 15 25 38 46 59 97],8
54921,ade20k/ADE_val_00000852.jpg,val,224,224,112,112,ade20k/ADE_val_00000852_color.png,ade20k/ADE_val_00000852_object.png,ade20k/ADE_val_00000852_part_1.png;ade20k/ADE_val_00000852_part_2.png,,59.0,,[ 13  16  18  31  38  43  47  57 104],8
54906,ade20k/ADE_train_00007535.jpg,val,224,224,112,112,ade20k/ADE_train_00007535_color.png,ade20k/ADE_train_00007535_object.png,ade20k/ADE_train_00007535_part_1.png,,1014.0,,[  1   2  12  14  23  25  47  49 204],8
54883,ade20k/ADE_train_00013215.jpg,val,224,224,112,112,ade20k/ADE_train_00013215_color.png,ade20k/ADE_train_00013215_object.png,ade20k/ADE_train_00013215_part_1.png,,,,[  1  13  16  18  35  85 104 109 131],8
38625,ade20k/ADE_train_00011711.jpg,train,224,224,112,112,ade20k/ADE_train_00011711_color.png,ade20k/ADE_train_00011711_object.png,,,845.0,,[ 12  14  15  25  40 160 210 211 240],8
54860,ade20k/ADE_train_00012404.jpg,val,224,224,112,112,ade20k/ADE_train_00012404_color.png,ade20k/ADE_train_00012404_object.png,ade20k/ADE_train_00012404_part_1.png,,,,[ 13  16  18  31  35  56  68 206 225],8
38632,ade20k/ADE_train_00014218.jpg,train,224,224,112,112,ade20k/ADE_train_00014218_color.png,ade20k/ADE_train_00014218_object.png,,,,,[  2   4  13  16  18  56 159 221 250],8
54782,ade20k/ADE_train_00019494.jpg,val,224,224,112,112,ade20k/ADE_train_00019494_color.png,ade20k/ADE_train_00019494_object.png,,,0.0,,[  1  12  13  16  19  33  47 115 209],8
54775,ade20k/ADE_train_00011908.jpg,val,224,224,112,112,ade20k/ADE_train_00011908_color.png,ade20k/ADE_train_00011908_object.png,,,1007.0,,[ 12  13  14  18  19  41  50  78 100],8
38642,ade20k/ADE_train_00002498.jpg,train,224,224,112,112,ade20k/ADE_train_00002498_color.png,ade20k/ADE_train_00002498_object.png,ade20k/ADE_train_00002498_part_1.png,,619.0,,[ 12  14  15  23  25  46  97 113 144],8
